BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
8;4096;1;8;d;d;7;1.046784;1.042864;0.010128835339432351;144.105681;144.65924957142857;326.62441;2640.0;1.0;150847524;4094;4094;146.68820310589385;0.9823944982816899
8;4096;20;1;a;a;7;235.084326;235.094036;1.6238870269406047;117.635914;117.63589542857143;55667.475668;0.0;1.0;27654359616;4056;4056;470.8235759112243;0.2498513674197384
8;4096;20;1;b;b;7;211.510156;211.639324;0.5792068337896852;130.747195;130.66823571428571;55667.475668;0.0;1.0;27654359616;4056;4056;523.2998977505364;0.2498513674197384
8;4096;20;1;c;c;7;47.865396;47.81390414285714;0.2113751553592399;577.752653;578.3845554285714;55667.475668;9216.0;1.0;27654359616;4056;4056;50.86697972790197;11.358108108108109
8;4096;20;1;d;d;7;95.994678;95.51082771428571;0.655115753009523;288.082217;289.5533327142857;55667.475668;9216.0;1.0;27654359616;4056;4056;25.36357409313879;11.358108108108109
8;4096;20;2;a;a;7;296.819141;296.1782261428571;1.7967950397174184;93.169058;93.37362142857144;55667.475668;0.0;1.0;27654359616;4056;4056;372.89792913995393;0.2498513674197384
8;4096;20;2;b;b;7;246.941602;246.67458171428572;0.9448021025006084;111.987447;112.11008485714285;55667.475668;0.0;1.0;27654359616;4056;4056;448.21626696987255;0.2498513674197384
8;4096;20;2;c;c;7;47.421338;47.32521114285714;0.23909363337852252;583.162788;584.3602128571429;55667.475668;10752.0;1.0;27654359616;4056;4056;30.585927373031943;19.066375838926174
8;4096;20;2;d;d;7;188.59668;188.25538857142857;0.9078299856670736;146.632272;146.901059;55667.475668;10752.0;1.0;27654359616;4056;4056;7.690621065015566;19.066375838926174
8;4096;20;8;a;a;7;570.44126;569.5700405714285;2.881653438299871;48.478891;48.554119571428565;55667.475668;0.0;1.0;27654359616;4056;4056;194.03092091900925;0.2498513674197384
8;4096;20;8;b;b;7;593.130469;594.0760254285715;2.918428770878165;46.624412;46.55116628571428;55667.475668;0.0;1.0;27654359616;4056;4056;186.6085942180792;0.2498513674197384
8;4096;20;8;c;c;7;188.419226;188.81016314285714;0.9007197994160727;146.77037;146.4693354285714;55667.475668;19968.0;1.0;27654359616;4056;4056;3.7879691109653533;38.74645390070922
8;4096;20;8;d;d;7;188.491931;188.92194842857143;0.9184096163765662;146.713758;146.38277942857144;55667.475668;19968.0;1.0;27654359616;4056;4056;3.7865080176827304;38.74645390070922
